businessDate,openPrice,highPrice,lowPrice,previousDayClosePrice,fiftyTwoWeekHigh,lastTradedPrice,totalTradedQuantity,closePrice,EMA,MACD,Signal
2024-07-25,9.48,9.65,9.48,9.64,10.68,9.65,10599,9.65,9.531214889448995,0.3930708143035435,0.3598380293110891
2024-07-28,9.5,9.69,9.5,9.65,10.68,9.55,12900,9.55,9.534104906456841,0.3654529850258683,0.360961020454045
2024-07-29,9.36,9.54,9.18,9.55,10.68,9.48,28750,9.48,9.52578107469425,0.33406633262853447,0.3555820828889429
2024-07-30,9.3,9.7,9.28,9.48,10.68,9.7,7250,9.7,9.55258398627975,0.32321848436705025,0.34910936318456437
2024-07-31,9.51,10.08,9.51,9.7,10.68,9.7,37250,9.7,9.575263373005942,0.3110360564201091,0.34149470183167335
2024-08-01,9.6,9.9,9.6,9.7,10.68,9.75,29250,9.75,9.602145931005028,0.3019354526848126,0.3335828520023012
2024-08-05,9.56,9.57,9.56,9.75,10.68,9.57,4300,9.57,9.597200403158102,0.2770055158245679,0.32226738476675454
2024-08-06,9.5,9.5,9.2,9.57,10.68,9.2,10285,9.2,9.536092648826086,0.22480108648022146,0.3027741251094479
2024-08-07,9.03,9.47,9.03,9.2,10.68,9.47,34130,9.47,9.525924549006689,0.20287680609385106,0.2827946613063285
2024-08-08,9.3,9.73,9.3,9.47,10.68,9.73,5700,9.73,9.557320772236428,0.2041284176875049,0.26706141258256383
2024-08-11,9.54,9.84,9.41,9.73,10.68,9.84,37500,9.84,9.600809884200055,0.21155770406216234,0.25596067087848356
2024-08-12,9.84,10.23,9.84,9.84,10.68,10.18,205453,10.18,9.689916055861584,0.24208996314131248,0.25318652933104935
2024-08-13,10.2,10.4,10.0,10.18,10.68,10.4,109986,10.4,9.799159739575186,0.28080224631567496,0.2587096727279745
2024-08-14,10.2,10.2,9.64,10.4,10.68,9.64,43500,9.64,9.774673625794389,0.24730557648002716,0.25642885347838507
2024-08-15,9.66,10.32,9.65,9.64,10.68,10.32,11799,10.32,9.85856999105679,0.27248846391386117,0.2596407755654803
2024-08-18,10.12,10.14,9.99,10.32,10.68,10.1,37160,10.1,9.895713069355745,0.27156350718636624,0.2620253218896575
2024-08-21,9.9,10.13,9.9,10.1,10.68,9.99,8970,9.99,9.910218750993323,0.25896915639204643,0.2614140887901353
2024-08-22,9.89,10.18,9.89,9.99,10.68,10.03,61952,10.03,9.928646635455888,0.249341455269521,0.25899956208601244
2024-08-25,9.9,10.11,9.9,10.03,10.68,9.92,2590,9.92,9.92731638384729,0.23018195774880112,0.2532360412185702
2024-08-27,9.92,10.05,9.74,9.92,10.68,9.75,42000,9.75,9.900036940178476,0.19898654564283902,0.24238614210342396
2024-08-28,9.75,10.44,9.75,9.75,10.68,10.33,411750,10.33,9.96618510322794,0.2185458490282759,0.23761808348839436
2024-08-29,10.3,10.54,10.3,10.33,10.68,10.53,282091,10.53,10.052925856577486,0.24733395454076224,0.23956125769886796
2024-09-01,10.32,10.32,10.1,10.53,10.68,10.1,36000,10.1,10.060168032488642,0.23276812319537932,0.23820263079817025
2024-09-02,10.0,10.03,10.0,10.1,10.68,10.03,3900,10.03,10.055526796721159,0.21311947330147163,0.23318599929883055
2024-09-03,10.23,10.23,10.05,10.03,10.68,10.05,28395,10.05,10.054676520302518,0.19689196158058664,0.22592719175518178
2024-09-04,10.0,10.0,9.87,10.05,10.68,10.0,10000,10.0,10.046264747948284,0.17794571209464394,0.21633089582307424
2024-09-05,9.9,10.0,9.84,10.0,10.68,9.84,5400,9.84,10.014531709802394,0.14831038030828303,0.202726792720116
2024-09-08,9.84,10.04,9.69,9.84,10.68,10.04,29760,10.04,10.018449908294334,0.13935608468867677,0.19005265111382819
2024-09-09,9.86,9.86,9.85,10.04,10.68,9.85,1000,9.85,9.992534537787513,0.11559581222671866,0.1751612833364063
2024-09-10,9.8,9.8,9.61,9.85,10.68,9.61,3726,9.61,9.933683070435587,0.07651758380522011,0.15543254343016907
2024-09-11,9.5,9.69,9.45,9.61,10.68,9.5,13500,9.5,9.866962598060882,0.03625381414387441,0.13159679757291015
2024-09-12,9.41,9.5,9.4,9.5,10.68,9.5,5700,9.5,9.810506813743823,0.004294976783629778,0.10613643341505408
2024-09-15,9.5,9.88,9.5,9.5,10.68,9.7,12295,9.7,9.793505765475542,-0.004838528006118281,0.08394144113081961
2024-09-16,9.7,9.89,9.7,9.7,10.68,9.75,3500,9.75,9.786812570786998,-0.007950663918242284,0.06556302012100723
2024-09-18,9.56,9.56,9.23,9.75,10.68,9.25,51625,9.25,9.704226021435153,-0.05018438106969825,0.042413539882866134
2024-09-22,9.25,9.67,9.25,9.25,10.68,9.67,10200,9.67,9.698960479675899,-0.04919730042118431,0.02409137182205605
2024-09-23,9.5,9.5,9.5,9.67,10.68,9.5,200,9.5,9.668351175110375,-0.06142454720173873,0.006988188017297094
2024-09-24,9.37,9.37,9.37,9.5,10.68,9.37,800,9.37,9.622450994324165,-0.08067467448334753,-0.01054438448283183
2024-09-25,9.37,9.51,9.22,9.37,10.68,9.51,4351,9.51,9.605150841351216,-0.0836692223594433,-0.025169352058154126
2024-09-26,9.36,9.36,9.36,9.51,10.68,9.36,100,9.36,9.567435327297183,-0.09702769465713246,-0.039541020577949795
2024-09-29,9.18,9.29,9.0,9.36,10.68,9.15,2675,9.15,9.503214507713,-0.12314014224469894,-0.05626084491129962
2024-09-30,9.33,9.51,9.32,9.15,10.68,9.5,11955,9.5,9.502719968064847,-0.11427507819228211,-0.06786369156749612
2024-10-01,9.5,9.7,9.5,9.5,10.68,9.7,5585,9.7,9.533070742208716,-0.09007281914047738,-0.07230551708209237
2024-10-02,9.8,9.8,9.56,9.7,10.68,9.56,1215,9.56,9.537213704945836,-0.08125255556267597,-0.0740949247782091
2024-10-06,9.73,9.74,9.54,9.56,10.68,9.54,10380,9.54,9.5376423657234,-0.07501157919188906,-0.07427825566094509
2024-10-07,9.53,9.56,9.53,9.54,10.68,9.54,1500,9.54,9.538005078689032,-0.06926709252882901,-0.07327602303452188
2024-10-08,9.55,9.85,9.51,9.54,10.68,9.85,136345,9.85,9.586004297352257,-0.039247713034651355,-0.06647036103454779
2024-10-09,9.68,9.68,9.66,9.85,10.68,9.66,5200,9.66,9.597388251605755,-0.030437683937678983,-0.05926382561517403
2024-10-15,9.7,9.7,9.7,9.66,10.68,9.7,5100,9.7,9.613174674435639,-0.019997488104577243,-0.05141055811305467
2024-10-16,9.7,9.71,9.35,9.7,10.68,9.53,12400,9.53,9.600378570676309,-0.025151209453522227,-0.046158688381148186
2024-10-17,9.55,9.72,9.46,9.53,10.68,9.51,71900,9.51,9.586474175187645,-0.030497843451087192,-0.043026519395135986
2024-10-20,9.51,9.51,9.51,9.51,10.68,9.51,0,9.51,9.574708917466468,-0.03433924793976573,-0.04128906510406194
2024-10-21,9.34,9.34,9.34,9.51,10.68,9.34,5200,9.34,9.538599853240857,-0.05051881843158057,-0.04313501576956567
2024-10-22,9.16,9.31,9.16,9.34,10.68,9.31,5900,9.31,9.503430645049955,-0.06501256946156175,-0.04751052650796488
2024-10-23,9.2,9.39,9.2,9.31,10.68,9.21,700,9.21,9.458287468888422,-0.08360439640001971,-0.05472930048637585
2024-10-24,9.21,9.25,9.21,9.21,10.68,9.25,1850,9.25,9.426243242905588,-0.09402700273185793,-0.06258884093547226
2024-10-27,9.21,9.21,9.21,9.25,10.68,9.21,600,9.21,9.392975051689344,-0.10431221278977354,-0.07093351530633252
2024-10-28,9.3,9.37,9.3,9.21,10.68,9.37,7300,9.37,9.389440428352522,-0.09841814986888231,-0.07643044221884249
2024-10-29,9.37,9.93,9.37,9.37,10.68,9.93,35720,9.93,9.472603439375211,-0.04800635527423758,-0.0707456248299215
2024-10-30,9.74,9.74,9.74,9.93,10.68,9.74,3180,9.74,9.513741371779025,-0.023119549192687217,-0.061220409702474644
2024-11-05,9.55,9.55,9.2,9.74,10.68,9.5,39770,9.5,9.511627314582253,-0.022503167798962664,-0.05347696132177225
2024-11-06,9.69,9.69,9.5,9.5,10.68,9.5,5200,9.5,9.509838496954213,-0.021763801546912376,-0.04713432936680028
2024-11-10,9.33,9.69,9.31,9.5,10.68,9.5,22600,9.5,9.508324882038181,-0.020936505462861632,-0.04189476458601256
